ppo,pdo,tpo,tdo
een gans adviseerde aan een persoon een keuken,een gans adviseerde een persoon een keuken,de gans beloofde aan de persoon de keuken,de gans beloofde de persoon de keuken
een vluchteling leende aan een liefhebber een knoop,een vluchteling leende een liefhebber een knoop,de vluchteling verhinderde aan de liefhebber de knoop,de vluchteling verhinderde de liefhebber de knoop
een producent schonk aan een historicus een mobiel,een producent schonk een historicus een mobiel,de producent verweet aan de historicus het mobiel,de producent verweet de historicus het mobiel
een correspondent leende aan een paus een dam,een correspondent leende een paus een dam,de correspondent verbood aan de paus de dam,de correspondent verbood de paus de dam
een nicht leerde aan een speler een maan,een nicht leerde een speler een maan,de nicht verhinderde aan de speler de maan,de nicht verhinderde de speler de maan
een werknemer verleende aan een industrieel een koop,een werknemer verleende een industrieel een koop,de werknemer overhandigde aan de industrieel de koop,de werknemer overhandigde de industrieel de koop
een chauffeur leverde aan een kijker een kust,een chauffeur leverde een kijker een kust,de chauffeur leerde aan de kijker de kust,de chauffeur leerde de kijker de kust
een baas verzocht aan een liberaal een bocht,een baas verzocht een liberaal een bocht,de baas verklaarde aan de liberaal de bocht,de baas verklaarde de liberaal de bocht
een papa toonde aan een officier een vorst,een papa toonde een officier een vorst,de papa overhandigde aan de officier de vorst,de papa overhandigde de officier de vorst
een burger gooide naar een correspondent een gang,een burger gooide een correspondent een gang,de burger overhandigde aan de correspondent de gang,de burger overhandigde de correspondent de gang
een crimineel bezorgde aan een vriendin een echtpaar,een crimineel bezorgde een vriendin een echtpaar,de crimineel onthield aan de vriendin het echtpaar,de crimineel onthield de vriendin het echtpaar
een senior verhuurde aan een doelman een wortel,een senior verhuurde een doelman een wortel,de senior wees aan de doelman de wortel,de senior wees de doelman de wortel
een zanger leende aan een student een medicijn,een zanger leende een student een medicijn,de zanger verstuurde naar de student de medicijn,de zanger verstuurde de student de medicijn
een familielid verhuurde aan een werkgever een biografie,een familielid verhuurde een werkgever een biografie,het familielid overhandigde aan de werkgever de biografie,het familielid overhandigde de werkgever de biografie
een asielzoeker bracht aan een bondscoach een peloton,een asielzoeker bracht een bondscoach een peloton,de asielzoeker gooide naar de bondscoach het peloton,de asielzoeker gooide de bondscoach het peloton
een onderzoeker adviseerde aan een paus een apparaat,een onderzoeker adviseerde een paus een apparaat,de onderzoeker verweet aan de paus het apparaat,de onderzoeker verweet de paus het apparaat
een maker gaf aan een consument een reserve,een maker gaf een consument een reserve,de maker adviseerde aan de consument de reserve,de maker adviseerde de consument de reserve
een wethouder garandeerde aan een uitbater een boerderij,een wethouder garandeerde een uitbater een boerderij,de wethouder verweet aan de uitbater de boerderij,de wethouder verweet de uitbater de boerderij
een haan overhandigde aan een peer een diamant,een haan overhandigde een peer een diamant,de haan bracht aan de peer de diamant,de haan bracht de peer de diamant
een meter verleende aan een politieman een snelweg,een meter verleende een politieman een snelweg,de meter ontzei aan de politieman de snelweg,de meter ontzei de politieman de snelweg
een winnaar leverde aan een raadslid een date,een winnaar leverde een raadslid een date,de winnaar verstuurde naar het raadslid de date,de winnaar verstuurde het raadslid de date
een zanger ontzei aan een adviseur een berg,een zanger ontzei een adviseur een berg,de zanger gooide naar de adviseur de berg,de zanger gooide de adviseur de berg
een slachtoffer toonde aan een moeder een senator,een slachtoffer toonde een moeder een senator,het slachtoffer garandeerde aan de moeder de senator,het slachtoffer garandeerde de moeder de senator
een senator zond aan een date een fris,een senator zond een date een fris,de senator verzocht aan de date de fris,de senator verzocht de date de fris
een favoriet verhuurde aan een buitenlander een kaas,een favoriet verhuurde een buitenlander een kaas,de favoriet verleende aan de buitenlander de kaas,de favoriet verleende de buitenlander de kaas
een arbeider toonde aan een directeur een jack,een arbeider toonde een directeur een jack,de arbeider zond aan de directeur het jack,de arbeider zond de directeur het jack
een criticus gaf aan een kiezer een virus,een criticus gaf een kiezer een virus,de criticus verhinderde aan de kiezer het virus,de criticus verhinderde de kiezer het virus
een dochter verstuurde naar een assistent een fiets,een dochter verstuurde een assistent een fiets,de dochter verbood aan de assistent de fiets,de dochter verbood de assistent de fiets
een ingenieur verzocht aan een asielzoeker een vocht,een ingenieur verzocht een asielzoeker een vocht,de ingenieur gaf aan de asielzoeker het vocht,de ingenieur gaf de asielzoeker het vocht
een leerkracht weigerde aan een kandidaat een luik,een leerkracht weigerde een kandidaat een luik,de leerkracht kocht voor de kandidaat het luik,de leerkracht kocht de kandidaat het luik
een vertegenwoordiger gaf aan een haan een bloem,een vertegenwoordiger gaf een haan een bloem,de vertegenwoordiger ontnam aan de haan de bloem,de vertegenwoordiger ontnam de haan de bloem
een enthousiast wees aan een bondscoach een ton,een enthousiast wees een bondscoach een ton,de enthousiast kocht voor de bondscoach de ton,de enthousiast kocht de bondscoach de ton
een doelman vroeg aan een zwart een hoeveelheid,een doelman vroeg een zwart een hoeveelheid,de doelman verklaarde aan het zwart de hoeveelheid,de doelman verklaarde het zwart de hoeveelheid
een buurtbewoner garandeerde aan een taart een afval,een buurtbewoner garandeerde een taart een afval,de buurtbewoner wees aan de taart het afval,de buurtbewoner wees de taart het afval
een vorst weigerde aan een voetballer een zaad,een vorst weigerde een voetballer een zaad,de vorst toonde aan de voetballer het zaad,de vorst toonde de voetballer het zaad
een socialist vroeg aan een nieuweling een dochter,een socialist vroeg een nieuweling een dochter,de socialist gunde aan de nieuweling de dochter,de socialist gunde de nieuweling de dochter
een ambassadeur leende aan een enthousiast een cent,een ambassadeur leende een enthousiast een cent,de ambassadeur verstuurde naar de enthousiast de cent,de ambassadeur verstuurde de enthousiast de cent
een burger zond aan een lief een badkamer,een burger zond een lief een badkamer,de burger toonde aan het lief de badkamer,de burger toonde het lief de badkamer
een leverancier ontzei aan een muzikant een kop,een leverancier ontzei een muzikant een kop,de leverancier adviseerde aan de muzikant de kop,de leverancier adviseerde de muzikant de kop
een wezen stuurde naar een ingenieur een staf,een wezen stuurde een ingenieur een staf,het wezen gunde aan de ingenieur de staf,het wezen gunde de ingenieur de staf
een nieuwkomer verklaarde aan een oom een paard,een nieuwkomer verklaarde een oom een paard,de nieuwkomer overhandigde aan de oom het paard,de nieuwkomer overhandigde de oom het paard
een commissaris overhandigde aan een chauffeur een mandaat,een commissaris overhandigde een chauffeur een mandaat,de commissaris kocht voor de chauffeur het mandaat,de commissaris kocht de chauffeur het mandaat
een huurder leerde aan een waard een burgemeester,een huurder leerde een waard een burgemeester,de huurder verstuurde naar de waard de burgemeester,de huurder verstuurde de waard de burgemeester
een kwartier onthield aan een kind een recept,een kwartier onthield een kind een recept,het kwartier verstuurde naar het kind het recept,het kwartier verstuurde het kind het recept
een provinciaal verhuurde aan een hulp een paleis,een provinciaal verhuurde een hulp een paleis,de provinciaal verzekerde aan de hulp het paleis,de provinciaal verzekerde de hulp het paleis
een generaal verzocht aan een exemplaar een brandweer,een generaal verzocht een exemplaar een brandweer,de generaal zond aan het exemplaar de brandweer,de generaal zond het exemplaar de brandweer
een scholier onthield aan een fan een pint,een scholier onthield een fan een pint,de scholier verkocht aan de fan de pint,de scholier verkocht de fan de pint
een enthousiast verbood aan een dokter een boter,een enthousiast verbood een dokter een boter,de enthousiast bezorgde aan de dokter de boter,de enthousiast bezorgde de dokter de boter
een zangeres adviseerde aan een lief een advocaat,een zangeres adviseerde een lief een advocaat,de zangeres beloofde aan het lief de advocaat,de zangeres beloofde het lief de advocaat
een wereldkampioen gunde aan een student een brochure,een wereldkampioen gunde een student een brochure,de wereldkampioen overhandigde aan de student de brochure,de wereldkampioen overhandigde de student de brochure
een fan zond aan een aannemer een infrastructuur,een fan zond een aannemer een infrastructuur,de fan wees aan de aannemer de infrastructuur,de fan wees de aannemer de infrastructuur
een personeelslid zond aan een eigenaar een kijker,een personeelslid zond een eigenaar een kijker,het personeelslid verkocht aan de eigenaar de kijker,het personeelslid verkocht de eigenaar de kijker
een dj verkocht aan een gek een materiaal,een dj verkocht een gek een materiaal,de dj adviseerde aan de gek het materiaal,de dj adviseerde de gek het materiaal
een talent verhinderde aan een papa een kant,een talent verhinderde een papa een kant,het talent verklaarde aan de papa het kant,het talent verklaarde de papa het kant
een parlementair bracht aan een klant een elite,een parlementair bracht een klant een elite,de parlementair verklaarde aan de klant de elite,de parlementair verklaarde de klant de elite
een buurtbewoner weigerde aan een ingenieur een koran,een buurtbewoner weigerde een ingenieur een koran,de buurtbewoner leverde aan de ingenieur de koran,de buurtbewoner leverde de ingenieur de koran
een echtgenote gaf aan een duivel een toren,een echtgenote gaf een duivel een toren,de echtgenote verhinderde aan de duivel de toren,de echtgenote verhinderde de duivel de toren
een gast zond aan een historicus een tuin,een gast zond een historicus een tuin,de gast kocht voor de historicus de tuin,de gast kocht de historicus de tuin
een dode adviseerde aan een onderzoeksrechter een tiental,een dode adviseerde een onderzoeksrechter een tiental,de dode gaf aan de onderzoeksrechter het tiental,de dode gaf de onderzoeksrechter het tiental
een intellectueel kocht voor een koe een brug,een intellectueel kocht een koe een brug,de intellectueel zond aan de koe de brug,de intellectueel zond de koe de brug
een toerist weigerde aan een kiezer een wild,een toerist weigerde een kiezer een wild,de toerist verhuurde aan de kiezer het wild,de toerist verhuurde de kiezer het wild
een neef onthield aan een lui een kaart,een neef onthield een lui een kaart,de neef verklaarde aan de lui de kaart,de neef verklaarde de lui de kaart
een tank onthield aan een meisje een brug,een tank onthield een meisje een brug,de tank overhandigde aan het meisje de brug,de tank overhandigde het meisje de brug
een moslim leverde aan een dief een schrijven,een moslim leverde een dief een schrijven,de moslim garandeerde aan de dief het schrijven,de moslim garandeerde de dief het schrijven
een tiener leverde aan een trainer een markt,een tiener leverde een trainer een markt,de tiener schonk aan de trainer de markt,de tiener schonk de trainer de markt
een jongen leverde aan een journalist een rol,een jongen leverde een journalist een rol,de jongen leende aan de journalist de rol,de jongen leende de journalist de rol
een bisschop kocht voor een analist een goal,een bisschop kocht een analist een goal,de bisschop weigerde aan de analist de goal,de bisschop weigerde de analist de goal
een leraar verhuurde aan een ontwerper een plafond,een leraar verhuurde een ontwerper een plafond,de leraar verzekerde aan de ontwerper het plafond,de leraar verzekerde de ontwerper het plafond
een tank verbood aan een ploegmaat een mobiel,een tank verbood een ploegmaat een mobiel,de tank kocht voor de ploegmaat de mobiel,de tank kocht de ploegmaat de mobiel
een vrijwilliger verbood aan een wever een moskee,een vrijwilliger verbood een wever een moskee,de vrijwilliger verweet aan de wever de moskee,de vrijwilliger verweet de wever de moskee
een lui adviseerde aan een gek een kaas,een lui adviseerde een gek een kaas,de lui stuurde naar de gek de kaas,de lui stuurde de gek de kaas
een nieuweling overhandigde aan een wit een actie,een nieuweling overhandigde een wit een actie,de nieuweling verzocht aan het wit de actie,de nieuweling verzocht het wit de actie
een opvolger gooide naar een kok een machine,een opvolger gooide een kok een machine,de opvolger verleende aan de kok de machine,de opvolger verleende de kok de machine
een pastoor ontzei aan een prinses een koe,een pastoor ontzei een prinses een koe,de pastoor vroeg aan de prinses de koe,de pastoor vroeg de prinses de koe
een persoon ontnam aan een intellectueel een reserve,een persoon ontnam een intellectueel een reserve,de persoon vroeg aan de intellectueel de reserve,de persoon vroeg de intellectueel de reserve
een socialist toonde aan een voorstander een ramp,een socialist toonde een voorstander een ramp,de socialist schonk aan de voorstander de ramp,de socialist schonk de voorstander de ramp
een leider leverde aan een zangeres een golf,een leider leverde een zangeres een golf,de leider leerde aan de zangeres de golf,de leider leerde de zangeres de golf
een scholier verzocht aan een soldaat een voorbeeld,een scholier verzocht een soldaat een voorbeeld,de scholier verstuurde naar de soldaat het voorbeeld,de scholier verstuurde de soldaat het voorbeeld
een echtgenote verweet aan een uitgever een stok,een echtgenote verweet een uitgever een stok,de echtgenote vroeg aan de uitgever de stok,de echtgenote vroeg de uitgever de stok
een gebruiker verstuurde naar een baas een info,een gebruiker verstuurde een baas een info,de gebruiker adviseerde aan de baas de info,de gebruiker adviseerde de baas de info
een collega verzekerde aan een politicus een flat,een collega verzekerde een politicus een flat,de collega zond aan de politicus de flat,de collega zond de politicus de flat
een zwart ontzei aan een dr. een koek,een zwart ontzei een dr. een koek,het zwart bezorgde aan de dr. de koek,het zwart bezorgde de dr. de koek
een burgemeester zond aan een senior een bakkerij,een burgemeester zond een senior een bakkerij,de burgemeester verweet aan de senior de bakkerij,de burgemeester verweet de senior de bakkerij
een baby verbood aan een wethouder een stadhuis,een baby verbood een wethouder een stadhuis,de baby bracht aan de wethouder het stadhuis,de baby bracht de wethouder het stadhuis
een enthousiast verkocht aan een luisteraar een verwonding,een enthousiast verkocht een luisteraar een verwonding,de enthousiast onthield aan de luisteraar de verwonding,de enthousiast onthield de luisteraar de verwonding
een baas leverde aan een jongen een hel,een baas leverde een jongen een hel,de baas beloofde aan de jongen de hel,de baas beloofde de jongen de hel
een broer onthield aan een zangeres een vervoer,een broer onthield een zangeres een vervoer,de broer leende aan de zangeres het vervoer,de broer leende de zangeres het vervoer
een acteur garandeerde aan een scheidsrechter een illegaal,een acteur garandeerde een scheidsrechter een illegaal,de acteur stuurde naar de scheidsrechter de illegaal,de acteur stuurde de scheidsrechter de illegaal
een enthousiast toonde aan een historicus een kunstwerk,een enthousiast toonde een historicus een kunstwerk,de enthousiast verbood aan de historicus het kunstwerk,de enthousiast verbood de historicus het kunstwerk
een winnaar wees aan een passagier een materieel,een winnaar wees een passagier een materieel,de winnaar leverde aan de passagier het materieel,de winnaar leverde de passagier het materieel
een piloot kocht voor een nest een klooster,een piloot kocht een nest een klooster,de piloot adviseerde aan het nest het klooster,de piloot adviseerde het nest het klooster
een gebruiker schonk aan een moeder een wagen,een gebruiker schonk een moeder een wagen,de gebruiker verstuurde naar de moeder de wagen,de gebruiker verstuurde de moeder de wagen
een vluchteling verzocht aan een manager een poort,een vluchteling verzocht een manager een poort,de vluchteling verklaarde aan de manager de poort,de vluchteling verklaarde de manager de poort
een zout toonde aan een klant een slaap,een zout toonde een klant een slaap,het zout schonk aan de klant de slaap,het zout schonk de klant de slaap
een tante verleende aan een bediende een tas,een tante verleende een bediende een tas,de tante adviseerde aan de bediende de tas,de tante adviseerde de bediende de tas
een trainer onthield aan een organisator een parlementslid,een trainer onthield een organisator een parlementslid,de trainer wees aan de organisator het parlementslid,de trainer wees de organisator het parlementslid
een adviseur kocht voor een dader een single,een adviseur kocht een dader een single,de adviseur gunde aan de dader het single,de adviseur gunde de dader het single
een vogel ontnam aan een mama een vlak,een vogel ontnam een mama een vlak,de vogel leverde aan de mama het vlak,de vogel leverde de mama het vlak
een correspondent verstuurde naar een coach een tempel,een correspondent verstuurde een coach een tempel,de correspondent verhuurde aan de coach de tempel,de correspondent verhuurde de coach de tempel
een vriend verstuurde naar een adviseur een klok,een vriend verstuurde een adviseur een klok,de vriend verhinderde aan de adviseur de klok,de vriend verhinderde de adviseur de klok
een verslaggever beloofde aan een scholier een wolk,een verslaggever beloofde een scholier een wolk,de verslaggever kocht voor de scholier de wolk,de verslaggever kocht de scholier de wolk
een zwart bezorgde aan een gebruiker een gemeentehuis,een zwart bezorgde een gebruiker een gemeentehuis,het zwart gunde aan de gebruiker het gemeentehuis,het zwart gunde de gebruiker het gemeentehuis
een moslim gunde aan een landgenoot een beurs,een moslim gunde een landgenoot een beurs,de moslim verkocht aan de landgenoot de beurs,de moslim verkocht de landgenoot de beurs
een ontwerper zond aan een paus een hek,een ontwerper zond een paus een hek,de ontwerper beloofde aan de paus het hek,de ontwerper beloofde de paus het hek
een supporter wees aan een ridder een hoogleraar,een supporter wees een ridder een hoogleraar,de supporter overhandigde aan de ridder de hoogleraar,de supporter overhandigde de ridder de hoogleraar
een verkoper leende aan een dj een pan,een verkoper leende een dj een pan,de verkoper beloofde aan de dj de pan,de verkoper beloofde de dj de pan
een wetenschapper ontzei aan een echtgenote een voorzitter,een wetenschapper ontzei een echtgenote een voorzitter,de wetenschapper zond aan de echtgenote de voorzitter,de wetenschapper zond de echtgenote de voorzitter
een wever verkocht aan een maat een negatief,een wever verkocht een maat een negatief,de wever verleende aan de maat het negatief,de wever verleende de maat het negatief
een kind verkocht aan een verslaggever een bot,een kind verkocht een verslaggever een bot,het kind verstuurde naar de verslaggever het bot,het kind verstuurde de verslaggever het bot
een vorst verklaarde aan een ondernemer een doek,een vorst verklaarde een ondernemer een doek,de vorst weigerde aan de ondernemer het doek,de vorst weigerde de ondernemer het doek
een profeet kocht voor een deelnemer een helft,een profeet kocht een deelnemer een helft,de profeet verhuurde aan de deelnemer de helft,de profeet verhuurde de deelnemer de helft
een opvolger verhinderde aan een wezen een peloton,een opvolger verhinderde een wezen een peloton,de opvolger overhandigde aan het wezen het peloton,de opvolger overhandigde het wezen het peloton
een gemeenteraadslid kocht voor een aanhanger een plein,een gemeenteraadslid kocht een aanhanger een plein,het gemeenteraadslid verweet aan de aanhanger het plein,het gemeenteraadslid verweet de aanhanger het plein
een assistent verhinderde aan een nieuwkomer een state,een assistent verhinderde een nieuwkomer een state,de assistent schonk aan de nieuwkomer de state,de assistent schonk de nieuwkomer de state
een trainer garandeerde aan een burger een affiche,een trainer garandeerde een burger een affiche,de trainer onthield aan de burger het affiche,de trainer onthield de burger het affiche
een raadslid verzekerde aan een arbeider een foto,een raadslid verzekerde een arbeider een foto,het raadslid verkocht aan de arbeider de foto,het raadslid verkocht de arbeider de foto
een idioot wees aan een schoonheid een elite,een idioot wees een schoonheid een elite,de idioot adviseerde aan de schoonheid de elite,de idioot adviseerde de schoonheid de elite
een automobilist verkocht aan een criticus een melk,een automobilist verkocht een criticus een melk,de automobilist ontnam aan de criticus de melk,de automobilist ontnam de criticus de melk
een lid bracht aan een filosoof een categorie,een lid bracht een filosoof een categorie,het lid weigerde aan de filosoof de categorie,het lid weigerde de filosoof de categorie
een invaller verzekerde aan een profeet een elf,een invaller verzekerde een profeet een elf,de invaller gaf aan de profeet de elf,de invaller gaf de profeet de elf
een nieuwkomer overhandigde aan een neef een plaat,een nieuwkomer overhandigde een neef een plaat,de nieuwkomer beloofde aan de neef de plaat,de nieuwkomer beloofde de neef de plaat
een broer verzekerde aan een vogel een onderzoeksrechter,een broer verzekerde een vogel een onderzoeksrechter,de broer zond aan de vogel de onderzoeksrechter,de broer zond de vogel de onderzoeksrechter
een international gaf aan een zaakvoerder een appartement,een international gaf een zaakvoerder een appartement,de international verbood aan de zaakvoerder het appartement,de international verbood de zaakvoerder het appartement
een parlementair kocht voor een ondernemer een kant,een parlementair kocht een ondernemer een kant,de parlementair verhuurde aan de ondernemer het kant,de parlementair verhuurde de ondernemer het kant
een oma gooide naar een procureur een vaart,een oma gooide een procureur een vaart,de oma adviseerde aan de procureur de vaart,de oma adviseerde de procureur de vaart
een coach gaf aan een verslaggever een zand,een coach gaf een verslaggever een zand,de coach verbood aan de verslaggever het zand,de coach verbood de verslaggever het zand
een kroon ontzei aan een schepen een parkeerplaats,een kroon ontzei een schepen een parkeerplaats,de kroon verweet aan de schepen de parkeerplaats,de kroon verweet de schepen de parkeerplaats
een nieuwkomer gaf aan een visser een long,een nieuwkomer gaf een visser een long,de nieuwkomer verhinderde aan de visser de long,de nieuwkomer verhinderde de visser de long
een enthousiast verkocht aan een politicus een juweel,een enthousiast verkocht een politicus een juweel,de enthousiast gunde aan de politicus het juweel,de enthousiast gunde de politicus het juweel
een homo garandeerde aan een keizer een kopie,een homo garandeerde een keizer een kopie,de homo verbood aan de keizer de kopie,de homo verbood de keizer de kopie
een keizer schonk aan een ambtenaar een publicatie,een keizer schonk een ambtenaar een publicatie,de keizer stuurde naar de ambtenaar de publicatie,de keizer stuurde de ambtenaar de publicatie
een maker zond aan een directeur een paleis,een maker zond een directeur een paleis,de maker verzocht aan de directeur het paleis,de maker verzocht de directeur het paleis
een buur leende aan een liberaal een akkoord,een buur leende een liberaal een akkoord,de buur stuurde naar de liberaal het akkoord,de buur stuurde de liberaal het akkoord
een ouder verzocht aan een kerel een sneeuw,een ouder verzocht een kerel een sneeuw,de ouder adviseerde aan de kerel de sneeuw,de ouder adviseerde de kerel de sneeuw
een woordvoerder weigerde aan een lief een strip,een woordvoerder weigerde een lief een strip,de woordvoerder gooide naar het lief de strip,de woordvoerder gooide het lief de strip
een vorst schonk aan een gitaar een gemeenteraad,een vorst schonk een gitaar een gemeenteraad,de vorst vroeg aan de gitaar de gemeenteraad,de vorst vroeg de gitaar de gemeenteraad
een luisteraar kocht voor een broer een golf,een luisteraar kocht een broer een golf,de luisteraar verklaarde aan de broer de golf,de luisteraar verklaarde de broer de golf
een aanklager verbood aan een kandidaat een stadhuis,een aanklager verbood een kandidaat een stadhuis,de aanklager bezorgde aan de kandidaat het stadhuis,de aanklager bezorgde de kandidaat het stadhuis
een echtgenoot leverde aan een dief een menu,een echtgenoot leverde een dief een menu,de echtgenoot verhuurde aan de dief het menu,de echtgenoot verhuurde de dief het menu
een hoofdredacteur gunde aan een paus een wild,een hoofdredacteur gunde een paus een wild,de hoofdredacteur verkocht aan de paus het wild,de hoofdredacteur verkocht de paus het wild
een gids zond aan een lid een teken,een gids zond een lid een teken,de gids verzocht aan het lid het teken,de gids verzocht het lid het teken
een reiziger gaf aan een regisseur een pot,een reiziger gaf een regisseur een pot,de reiziger verzekerde aan de regisseur de pot,de reiziger verzekerde de regisseur de pot
een expert verweet aan een concurrent een doek,een expert verweet een concurrent een doek,de expert leende aan de concurrent de doek,de expert leende de concurrent de doek
een aandeelhouder verklaarde aan een nieuweling een college,een aandeelhouder verklaarde een nieuweling een college,de aandeelhouder vroeg aan de nieuweling het college,de aandeelhouder vroeg de nieuweling het college
een analist verbood aan een neef een stadhuis,een analist verbood een neef een stadhuis,de analist gaf aan de neef het stadhuis,de analist gaf de neef het stadhuis
een familielid stuurde naar een minister-president een kunstwerk,een familielid stuurde een minister-president een kunstwerk,het familielid verzocht aan de minister-president het kunstwerk,het familielid verzocht de minister-president het kunstwerk
een politieman overhandigde aan een journalist een bocht,een politieman overhandigde een journalist een bocht,de politieman verklaarde aan de journalist de bocht,de politieman verklaarde de journalist de bocht
een landgenoot zond aan een ingenieur een deel,een landgenoot zond een ingenieur een deel,de landgenoot leende aan de ingenieur het deel,de landgenoot leende de ingenieur het deel
een huisarts verhinderde aan een componist een heuvel,een huisarts verhinderde een componist een heuvel,de huisarts leverde aan de componist de heuvel,de huisarts leverde de componist de heuvel
een paus leverde aan een waarnemer een ster,een paus leverde een waarnemer een ster,de paus garandeerde aan de waarnemer de ster,de paus garandeerde de waarnemer de ster
een schepen onthield aan een concurrent een instrument,een schepen onthield een concurrent een instrument,de schepen verbood aan de concurrent het instrument,de schepen verbood de concurrent het instrument
een kok overhandigde aan een boon een brug,een kok overhandigde een boon een brug,de kok kocht voor de boon de brug,de kok kocht de boon de brug
een dr. schonk aan een docent een fris,een dr. schonk een docent een fris,de dr. verzekerde aan de docent de fris,de dr. verzekerde de docent de fris
een componist verklaarde aan een tiener een teen,een componist verklaarde een tiener een teen,de componist ontnam aan de tiener de teen,de componist ontnam de tiener de teen
een keizer verklaarde aan een peer een publicatie,een keizer verklaarde een peer een publicatie,de keizer schonk aan de peer de publicatie,de keizer schonk de peer de publicatie
een enthousiast weigerde aan een koningin een helikopter,een enthousiast weigerde een koningin een helikopter,de enthousiast garandeerde aan de koningin de helikopter,de enthousiast garandeerde de koningin de helikopter
een maat overhandigde aan een moeder een collectie,een maat overhandigde een moeder een collectie,de maat verhinderde aan de moeder de collectie,de maat verhinderde de moeder de collectie
een buurtbewoner toonde aan een jongeman een aarde,een buurtbewoner toonde een jongeman een aarde,de buurtbewoner gunde aan de jongeman de aarde,de buurtbewoner gunde de jongeman de aarde
een belegger leende aan een topman een gemeentehuis,een belegger leende een topman een gemeentehuis,de belegger verbood aan de topman het gemeentehuis,de belegger verbood de topman het gemeentehuis
een arts gunde aan een piloot een klaar,een arts gunde een piloot een klaar,de arts bracht aan de piloot het klaar,de arts bracht de piloot het klaar
een fan verklaarde aan een profeet een vleugel,een fan verklaarde een profeet een vleugel,de fan ontnam aan de profeet de vleugel,de fan ontnam de profeet de vleugel
een leerkracht verklaarde aan een filosoof een middenveld,een leerkracht verklaarde een filosoof een middenveld,de leerkracht leende aan de filosoof het middenveld,de leerkracht leende de filosoof het middenveld
een wijze leverde aan een gans een prins,een wijze leverde een gans een prins,de wijze verstuurde naar de gans de prins,de wijze verstuurde de gans de prins
een buur gunde aan een provinciaal een trui,een buur gunde een provinciaal een trui,de buur weigerde aan de provinciaal de trui,de buur weigerde de provinciaal de trui
een gast stuurde naar een historicus een lichaam,een gast stuurde een historicus een lichaam,de gast verbood aan de historicus het lichaam,de gast verbood de historicus het lichaam
een neef gunde aan een topman een tas,een neef gunde een topman een tas,de neef stuurde naar de topman de tas,de neef stuurde de topman de tas
een schaap gooide naar een huisarts een gerecht,een schaap gooide een huisarts een gerecht,het schaap adviseerde aan de huisarts het gerecht,het schaap adviseerde de huisarts het gerecht
een peter overhandigde aan een asielzoeker een munt,een peter overhandigde een asielzoeker een munt,de peter verkocht aan de asielzoeker het munt,de peter verkocht de asielzoeker het munt
een kerel stuurde naar een liefhebber een haven,een kerel stuurde een liefhebber een haven,de kerel verbood aan de liefhebber de haven,de kerel verbood de liefhebber de haven
een vijand verzekerde aan een nest een nek,een vijand verzekerde een nest een nek,de vijand onthield aan het nest de nek,de vijand onthield het nest de nek
een papa garandeerde aan een keizer een motorfiets,een papa garandeerde een keizer een motorfiets,de papa gunde aan de keizer de motorfiets,de papa gunde de keizer de motorfiets
een opvolger verzocht aan een arbeider een friet,een opvolger verzocht een arbeider een friet,de opvolger gooide naar de arbeider de friet,de opvolger gooide de arbeider de friet
een voetballer vroeg aan een provinciaal een orgaan,een voetballer vroeg een provinciaal een orgaan,de voetballer verzekerde aan de provinciaal het orgaan,de voetballer verzekerde de provinciaal het orgaan
een meid verstuurde naar een vijand een bioscoop,een meid verstuurde een vijand een bioscoop,de meid kocht voor de vijand de bioscoop,de meid kocht de vijand de bioscoop
een waarnemer kocht voor een kapitein een plafond,een waarnemer kocht een kapitein een plafond,de waarnemer verbood aan de kapitein het plafond,de waarnemer verbood de kapitein het plafond
een voorstander gunde aan een bondscoach een tram,een voorstander gunde een bondscoach een tram,de voorstander kocht voor de bondscoach de tram,de voorstander kocht de bondscoach de tram
een maker bezorgde aan een nieuweling een alcohol,een maker bezorgde een nieuweling een alcohol,de maker verzekerde aan de nieuweling de alcohol,de maker verzekerde de nieuweling de alcohol
een ontwerper verzocht aan een trainer een melk,een ontwerper verzocht een trainer een melk,de ontwerper gunde aan de trainer de melk,de ontwerper gunde de trainer de melk
een ouder ontnam aan een belegger een laptop,een ouder ontnam een belegger een laptop,de ouder verhinderde aan de belegger de laptop,de ouder verhinderde de belegger de laptop
een deelnemer leende aan een gans een divisie,een deelnemer leende een gans een divisie,de deelnemer verklaarde aan de gans de divisie,de deelnemer verklaarde de gans de divisie
een voetballer verkocht aan een laat een fotograaf,een voetballer verkocht een laat een fotograaf,de voetballer garandeerde aan de laat de fotograaf,de voetballer garandeerde de laat de fotograaf
een topman betaalde aan een fietser een paleis,een topman betaalde een fietser een paleis,de topman vroeg aan de fietser het paleis,de topman vroeg de fietser het paleis
een nieuweling leverde aan een ondernemer een schaap,een nieuweling leverde een ondernemer een schaap,de nieuweling vroeg aan de ondernemer het schaap,de nieuweling vroeg de ondernemer het schaap
een idioot bezorgde aan een senior een haan,een idioot bezorgde een senior een haan,de idioot verweet aan de senior de haan,de idioot verweet de senior de haan
een ridder leende aan een presentator een schilderij,een ridder leende een presentator een schilderij,de ridder beloofde aan de presentator het schilderij,de ridder beloofde de presentator het schilderij
een auteur overhandigde aan een fietser een stand,een auteur overhandigde een fietser een stand,de auteur gooide naar de fietser de stand,de auteur gooide de fietser de stand
een rechter toonde aan een ridder een wezen,een rechter toonde een ridder een wezen,de rechter gooide naar de ridder het wezen,de rechter gooide de ridder het wezen
